chart,raw_level,bucket_label,cluster_id,distance_to_centroid,pca_x,pca_y
10574_master,13.9,13+,0,3.256702,-7.531188,-0.634288
10593_master,13.5,13,0,7.537108,-5.15913,-1.917843
10602_master,14.0,14,0,2.430195,-8.592269,0.846188
10625_master,13.8,13+,2,6.183019,-0.529272,-3.870292
10641_master,13.6,13+,0,4.500101,-6.692198,-1.029838
10699_master,13.7,13+,2,2.242594,1.672812,-3.954953
106_master,13.5,13,7,6.737845,11.318157,3.82287
10734_master,13.5,13,0,11.017793,-3.193684,-3.857489
107_remaster,13.3,13,6,3.203727,5.840816,-3.109105
1081_master,13.2,13,7,7.742449,13.998863,10.742366
10835_master,13.0,13,7,11.919294,15.385279,7.997534
1085_master,14.3,14,3,4.080169,-11.876603,6.68483
109_master,13.7,13+,1,3.06019,9.736027,0.807407
11002_master,13.3,13,2,5.56211,-0.368421,-3.836036
11002_remaster,13.8,13+,0,2.202641,-8.038751,0.64241
11004_master,13.8,13+,0,5.643575,-5.364296,-1.902215
11004_remaster,14.2,14,0,3.459501,-8.146225,0.184141
11005_master,13.6,13+,0,7.195361,-4.064535,-2.620072
11005_remaster,14.4,14,0,4.514708,-8.19085,0.826537
11006_master,13.2,13,2,5.103203,0.743851,-4.75959
11007_remaster,13.8,13+,0,5.004829,-8.062674,1.100123
11009_remaster,13.3,13,6,2.99449,6.570966,-3.456851
11015_remaster,14.0,14,4,3.879767,-3.410237,-2.397571
11016_master,13.4,13,4,1.889657,-4.713445,-2.039307
11017_master,13.0,13,2,10.537265,-0.477898,-4.322826
11018_master,13.5,13,0,4.50594,-6.145514,-1.128303
11018_remaster,14.1,14,4,4.323639,-6.006759,-0.697632
11020_master,13.4,13,0,7.232169,-4.483463,-2.879737
11021_master,13.7,13+,1,8.185657,8.873443,-2.291306
11022_master,13.7,13+,4,7.862787,-2.990303,-3.54932
11023_master,13.8,13+,2,13.11908,-1.338462,-4.897497
11023_remaster,14.3,14,0,4.217069,-6.179058,-0.788431
11025_master,13.8,13+,0,2.849637,-8.224009,1.588555
11026_master,14.7,14+,3,4.46853,-11.880647,7.313066
11027_master,14.5,14,3,3.693573,-11.719432,5.469455
11028_expert,13.3,13,6,7.647032,6.124541,-1.897493
11028_master,13.9,13+,0,5.555564,-5.384865,-1.175697
11029_master,14.6,14+,0,4.98728,-9.657614,3.108223
11030_master,13.4,13,0,5.397272,-6.193643,-1.172408
11031_master,13.8,13+,0,4.014712,-6.998317,-0.661179
11032_master,13.7,13+,2,5.686346,-1.02603,-3.704234
1103_master,14.3,14,4,3.162409,-4.761471,-1.153969
11048_master,13.2,13,4,6.106832,-2.213068,-4.076566
11057_master,13.5,13,6,6.741272,5.10361,-4.681223
11058_master,13.3,13,6,8.085481,4.742436,-6.058469
11059_master,13.4,13,6,3.08313,4.775967,-4.081581
11064_master,13.8,13+,0,4.139914,-6.606993,-1.431259
11065_master,13.9,13+,3,4.562336,-11.648312,5.159834
11075_master,13.8,13+,2,7.067795,1.015261,-4.932354
11085_master,13.5,13,0,8.317821,-9.873217,2.60994
11089_expert,13.0,13,2,3.681754,2.06345,-5.192581
11089_master,14.3,14,0,2.840069,-8.353332,0.212013
11090_master,13.2,13,6,4.84627,5.823243,-4.461112
11091_master,13.0,13,1,5.448686,9.633583,-1.315096
11092_master,13.7,13+,2,4.729584,-0.513801,-3.745954
11093_master,14.4,14,3,4.599377,-12.806541,8.523367
11094_master,13.4,13,6,4.50757,6.681641,-3.889595
11096_master,13.9,13+,4,4.557626,-3.744308,-2.539853
11097_master,13.3,13,4,3.942025,-5.135936,-1.300436
11098_master,13.2,13,6,5.22896,7.257897,-2.594518
110_master,13.0,13,1,4.918447,7.434402,-1.766327
11100_remaster,13.7,13+,5,10.522912,17.370914,21.36248
11101_master,13.9,13+,2,6.745311,1.791839,-4.784294
11102_master,14.8,14+,3,3.281132,-11.492605,5.570779
11103_master,14.6,14+,3,8.545992,-11.719567,7.291484
11105_master,13.4,13,4,4.969265,-5.452244,-2.370751
11106_expert,13.0,13,0,3.532015,-6.722754,-0.813259
11106_master,14.7,14+,3,3.697566,-11.910494,7.507347
11111_master,13.2,13,6,6.146216,7.255166,-3.666574
11126_master,13.2,13,6,3.223478,4.658065,-4.043863
11129_master,13.2,13,4,4.477054,-0.976087,-3.532568
11130_master,13.0,13,2,3.14167,3.02731,-4.192173
11134_master,13.4,13,6,4.102257,3.927252,-3.689607
11140_master,13.8,13+,4,3.044451,-2.276263,-3.076748
11141_master,13.8,13+,0,3.862224,-6.018846,-1.334561
11142_master,13.9,13+,0,10.81715,-7.712334,-0.431718
11143_master,13.7,13+,4,3.601466,-3.727213,-2.180272
11145_master,13.7,13+,2,6.143497,-0.984039,-3.379212
11146_master,13.8,13+,0,3.671548,-5.633229,-0.791272
11148_master,13.9,13+,4,4.610897,-4.132095,-2.024405
11149_master,14.2,14,0,4.773409,-7.057344,-0.126705
11152_master,13.0,13,6,8.105536,7.025508,-5.145391
11152_remaster,13.8,13+,2,4.206495,-0.339879,-2.951084
11153_master,13.1,13,2,7.979576,1.188457,-5.282743
11155_master,14.4,14,3,4.208675,-11.015335,5.253187
11157_master,13.4,13,2,4.980548,1.452213,-4.751791
11158_master,13.7,13+,4,4.577801,-1.079344,-3.026889
11159_master,13.7,13+,4,2.855124,-2.852942,-2.54773
11160_master,14.0,14,0,4.646242,-8.86637,2.212758
11162_master,13.4,13,6,5.958395,5.552876,-4.46992
11164_master,13.8,13+,0,4.248953,-5.820949,-0.490701
11165_master,14.7,14+,0,3.59658,-6.463459,-0.501942
11166_master,14.1,14,6,4.699972,3.914377,-4.159708
11167_master,14.5,14,0,3.051542,-7.844579,0.905464
11170_master,13.1,13,6,3.526389,5.380187,-3.165464
11171_master,14.4,14,3,2.944329,-12.591969,6.822023
11172_master,13.2,13,6,6.44274,5.806974,-4.896456
11173_master,13.2,13,4,5.056265,-1.416911,-3.321725
11174_master,14.2,14,3,3.217985,-11.670864,5.95563
11175_master,13.8,13+,3,12.388672,-12.153334,9.216017
11176_master,14.3,14,0,5.620887,-9.913708,3.91639
11177_master,13.2,13,2,4.73137,-0.00683,-3.435087
11177_remaster,13.7,13+,0,3.71611,-6.286736,-0.687284
11180_remaster,13.0,13,6,4.052931,6.940903,-2.683074
11186_master,13.2,13,4,3.436874,-3.79544,-2.173988
11188_master,13.4,13,1,4.085104,10.735802,1.823615
11189_master,13.0,13,6,7.142953,7.296822,-3.868074
11193_master,13.1,13,0,3.226377,-6.681604,-0.93877
11195_master,13.7,13+,2,3.646149,-0.501289,-3.42508
11197_master,13.2,13,7,5.706501,13.609131,6.778218
11200_master,13.0,13,2,2.676011,2.025126,-4.199019
11202_master,13.4,13,6,4.7986,4.200917,-4.793945
11204_master,13.7,13+,0,2.884143,-7.761368,-0.1337
11205_master,13.0,13,4,2.43994,-3.780727,-2.845487
11206_master,14.5,14,0,7.015487,-9.880186,3.291925
11207_master,13.9,13+,4,4.166584,-5.328895,-0.081277
11208_master,13.8,13+,4,4.737763,-6.423692,-0.89895
11209_master,14.2,14,0,3.364153,-6.369354,-0.601562
11210_master,13.8,13+,4,4.672036,-4.712429,-2.158684
11211_master,13.7,13+,2,2.320986,1.120392,-4.022342
11212_master,13.7,13+,0,4.892228,-7.710855,0.02069
11213_master,13.9,13+,4,2.635874,-4.625972,-2.53247
11214_master,13.6,13+,4,4.249874,-4.180881,-2.287911
11215_master,14.5,14,3,3.383075,-11.225299,6.220726
11216_master,14.4,14,3,3.263358,-12.130349,7.435799
11221_master,14.4,14,3,3.149879,-11.837556,6.168883
11222_master,14.6,14+,3,2.539551,-12.221059,7.037618
11223_master,14.8,14+,3,5.367886,-13.081546,9.094865
11224_master,13.1,13,2,4.641996,1.382245,-4.324092
11225_master,13.8,13+,0,5.705599,-7.581295,0.164827
11226_master,13.0,13,6,6.849417,4.206181,-5.448196
11227_master,14.3,14,0,2.514313,-6.278668,-0.518382
11228_remaster,13.1,13,2,3.92294,0.531758,-3.498578
11230_master,14.3,14,3,6.175916,-10.597662,4.488536
11231_master,13.7,13+,2,5.525156,3.09355,-4.444079
11232_master,13.8,13+,2,5.301149,-0.764242,-3.570443
11232_remaster,13.7,13+,6,4.476309,6.049486,-3.899523
11233_master,14.0,14,0,3.151086,-7.554736,0.165404
11234_master,14.4,14,3,7.451174,-12.047606,8.052313
11235_expert,13.0,13,2,3.750118,0.110527,-3.864458
11235_master,14.7,14+,3,5.058854,-11.01574,4.992833
11236_master,13.9,13+,7,10.067492,15.729345,13.105851
11237_master,13.9,13+,0,2.647564,-6.968765,-0.704166
11238_master,14.6,14+,0,6.227176,-9.586781,3.721664
11241_master,13.2,13,0,4.381607,-6.4464,-0.923222
11241_remaster,13.8,13+,3,5.978468,-11.42783,5.164106
11242_master,13.0,13,4,3.931378,-2.354199,-2.738598
11243_master,13.8,13+,0,4.383734,-9.004251,2.428481
11246_master,13.7,13+,0,3.500778,-7.770419,0.212978
11248_master,14.3,14,3,5.317441,-12.77918,8.911967
11249_master,13.4,13,4,4.755658,-6.087521,-0.662664
11250_remaster,13.0,13,7,7.040757,14.518352,8.054106
11251_remaster,13.0,13,5,13.803185,18.110582,14.612891
11252_remaster,13.0,13,4,3.1836,-2.741287,-1.865755
11263_master,13.0,13,6,3.721378,5.089584,-3.657622
11266_master,13.2,13,2,3.404846,2.437481,-4.099937
11267_master,13.2,13,4,3.855841,-1.650011,-2.782325
11274_master,13.1,13,2,2.255828,1.93452,-4.393068
11275_master,13.4,13,4,2.520126,-2.839664,-2.351071
11278_master,13.0,13,4,2.244168,-4.571067,-1.924551
11279_master,13.1,13,6,6.496088,7.457307,-2.182971
11280_master,13.5,13,2,3.795145,0.873923,-3.062426
11281_master,14.4,14,3,5.68743,-11.101346,4.782876
11282_master,13.9,13+,6,5.838116,6.525882,-3.113367
11283_master,13.9,13+,0,4.618112,-8.069937,0.705411
11284_master,14.4,14,3,5.080075,-10.870502,4.74899
11285_master,13.7,13+,2,8.002703,2.257284,-5.059173
11286_master,13.5,13,4,3.117523,-3.047647,-2.440442
11287_master,13.9,13+,4,4.235333,-5.382898,-1.030799
11288_master,13.8,13+,0,3.957628,-6.000976,-0.341339
11289_master,13.4,13,1,7.734122,9.025558,-1.148418
11290_master,13.2,13,6,5.711859,3.590771,-5.189681
11291_master,13.7,13+,4,4.200629,-5.756435,-1.10976
11292_master,13.9,13+,4,4.4174,-3.038872,-3.213275
11293_master,13.7,13+,7,7.010101,14.777337,7.191925
11294_master,14.3,14,3,4.444795,-11.686393,6.237679
11295_master,14.6,14+,3,11.683369,-13.274182,10.931722
11296_master,13.7,13+,4,2.919621,-4.995244,-1.801492
11297_master,13.5,13,4,3.635813,-1.727997,-2.149039
11298_master,13.3,13,1,3.792282,8.582539,-0.164438
11299_master,14.1,14,4,5.817893,-4.202007,-2.424791
112_master,14.0,14,2,4.576373,2.304537,-4.856475
11300_master,14.3,14,0,6.630427,-9.616442,3.434482
11301_master,13.9,13+,0,10.340992,-7.785828,0.533426
11302_master,14.6,14+,0,2.04718,-8.036869,0.544955
11303_master,14.0,14,0,2.595468,-6.50749,-0.725255
11304_master,13.3,13,2,5.575301,-1.031983,-3.3317
11305_master,14.0,14,0,2.387583,-7.369424,0.018366
11306_master,14.5,14,4,2.55672,-3.034756,-2.348093
11307_master,14.6,14+,0,1.700404,-7.697068,0.277592
11308_master,13.7,13+,0,4.253477,-6.411168,-0.673327
11309_master,13.8,13+,6,2.786877,5.086506,-3.30991
11310_master,14.4,14,4,5.247356,-4.620161,-2.122078
11311_expert,13.0,13,2,4.272773,3.757608,-5.103861
11311_master,14.9,14+,0,3.417197,-8.642111,1.698762
11312_master,13.2,13,0,6.546137,-5.841803,-1.482018
11314_master,13.9,13+,4,2.703047,-4.713703,-1.577861
11315_master,14.5,14,3,5.050897,-11.011484,5.033066
11316_master,13.5,13,2,2.578474,1.11945,-3.840671
11317_master,13.5,13,2,4.885117,3.132679,-4.238757
11318_expert,13.1,13,0,4.845068,-6.286499,-1.805414
11318_master,14.4,14,3,4.76052,-10.751956,5.198903
11319_master,13.9,13+,0,7.964157,-9.674508,3.303662
11321_remaster,13.0,13,2,4.498713,-0.496504,-2.942823
11322_remaster,13.2,13,6,5.810974,5.860039,-4.547777
11327_master,13.2,13,6,3.220598,6.151477,-2.519819
11328_master,14.2,14,3,3.93495,-11.771041,6.623926
11329_master,13.1,13,2,3.281758,2.252715,-4.340887
11330_master,14.2,14,0,5.288957,-9.305021,2.258548
11331_master,13.9,13+,3,5.13535,-11.385728,5.387728
11333_master,13.2,13,0,3.971223,-6.565057,-0.782635
11333_remaster,13.9,13+,3,16.349594,-13.576745,11.769699
11334_master,13.9,13+,4,2.948575,-4.473445,-0.98354
11335_master,13.1,13,6,6.264811,6.751483,-3.651644
11340_master,13.1,13,1,7.843117,8.899501,3.383792
11341_master,13.2,13,0,5.73398,-5.771845,-1.769783
11342_master,13.1,13,2,4.17394,3.568774,-3.777021
11342_remaster,13.8,13+,2,3.574868,1.688059,-3.286974
11343_master,13.9,13+,4,4.737383,-6.186237,-0.53238
11343_remaster,14.3,14,3,6.945302,-10.113036,4.222581
11347_master,13.7,13+,2,3.589838,1.204589,-4.627088
11348_master,13.2,13,2,3.912389,2.599324,-3.981017
11349_master,13.1,13,2,4.990726,0.339861,-4.019043
11350_master,13.2,13,6,3.258605,4.755978,-3.857385
11351_master,13.0,13,4,3.401507,-2.725323,-2.709695
11354_master,13.4,13,2,4.11242,2.912667,-4.135369
11355_master,13.2,13,6,4.552787,6.124252,-2.666838
11358_master,13.4,13,2,4.092607,2.953465,-4.779198
11359_master,13.0,13,4,4.581559,-4.433526,-2.112522
11360_master,13.2,13,6,5.64219,6.321415,-4.234661
11363_master,13.5,13,0,6.904179,-9.954943,4.046526
11364_master,14.7,14+,0,3.9454,-9.443264,2.433185
11365_master,13.0,13,2,4.088791,1.449053,-3.597939
11369_remaster,13.5,13,2,4.248667,-0.349888,-2.999376
11373_master,13.0,13,1,3.456693,8.563912,-0.122962
11374_expert,13.0,13,6,2.814882,5.403766,-4.180833
11374_master,14.7,14+,3,3.610473,-12.288478,7.756664
11376_master,13.0,13,2,4.574162,0.298677,-3.266723
11377_master,14.0,14,0,4.527204,-5.974732,-1.238305
11378_expert,13.2,13,2,4.677839,-0.910965,-3.894398
11378_master,14.5,14,3,4.962788,-11.025596,4.398595
11379_expert,13.7,13+,2,5.713284,-1.005317,-3.332829
11379_master,14.9,14+,0,4.377733,-7.748926,0.434616
11380_master,13.4,13,2,4.268773,-0.021628,-3.161449
11381_master,13.2,13,6,5.220603,4.157907,-3.455029
11382_master,14.1,14,0,3.500837,-7.14882,-0.462561
11383_master,13.6,13+,2,4.444636,4.193507,-5.135691
11384_master,13.9,13+,2,5.074193,0.51473,-4.553065
11385_master,14.3,14,2,4.000044,-0.269254,-3.106603
11386_master,14.3,14,0,3.79678,-6.848652,-0.465427
11387_master,13.7,13+,4,4.81332,-5.035007,-2.062045
11388_expert,13.5,13,2,5.817369,0.869712,-5.148225
11388_master,14.8,14+,3,8.267536,-11.677071,5.235856
11389_master,14.5,14,3,5.782372,-11.859264,6.286032
11390_master,13.6,13+,4,2.870071,-4.66578,-0.856692
11391_master,14.8,14+,3,4.376514,-11.026434,4.904837
11392_master,14.7,14+,0,6.034722,-6.298765,0.968877
11393_master,13.8,13+,0,3.120119,-5.979081,-0.782317
11394_expert,13.0,13,6,3.377227,5.392281,-4.977631
11394_master,14.9,14+,3,5.654285,-12.792882,9.343898
11395_master,13.8,13+,4,4.346374,-5.119689,-1.827669
11396_master,13.6,13+,0,3.849935,-6.910612,-0.334743
11398_master,14.1,14,0,4.211447,-5.762018,-1.068083
11399_master,13.5,13,0,3.101239,-7.83444,-0.166172
113_expert,13.0,13,2,6.517704,2.898868,-5.140362
113_master,13.4,13,6,4.886828,5.00947,-3.913045
11400_master,13.9,13+,0,5.406508,-10.011545,3.479439
11401_master,13.2,13,4,6.462266,-3.614339,-3.271988
11402_master,13.4,13,2,3.599508,0.456437,-3.053114
11404_master,13.7,13+,4,6.871233,-2.179179,-3.95354
11405_master,14.1,14,3,4.876288,-12.436877,7.485619
11407_remaster,13.0,13,1,3.617883,10.235078,1.708768
11408_master,13.2,13,6,2.670279,5.202989,-3.758214
11409_remaster,13.5,13,6,2.750941,5.574584,-3.456675
11410_remaster,13.4,13,6,2.840683,4.944006,-3.586569
11411_master,13.0,13,6,4.286341,5.21084,-4.290352
11412_master,13.9,13+,3,4.88014,-10.962034,4.993827
11413_master,13.9,13+,3,5.806083,-10.80125,4.484446
11415_master,13.9,13+,0,2.458577,-7.575913,-0.088469
11418_master,13.7,13+,1,7.762133,8.861293,-1.465231
11419_master,13.9,13+,7,8.561116,15.719723,9.894287
11420_master,13.2,13,7,6.445833,13.315758,6.538228
11423_master,14.1,14,0,2.479919,-8.380315,0.649708
11424_master,13.8,13+,1,3.730913,8.81534,0.174083
11425_master,13.9,13+,0,4.13615,-7.329619,-0.702365
11426_master,14.4,14,3,5.10806,-12.687564,8.94197
11427_master,13.5,13,6,4.62578,6.820854,-1.232808
11428_master,13.1,13,7,6.327103,12.242572,4.069542
11429_expert,13.0,13,1,5.646033,9.939745,-0.342866
11429_master,14.1,14,4,6.773645,-3.357312,-3.472105
11432_master,13.8,13+,6,1.866236,5.362984,-3.193464
11433_master,13.4,13,2,3.780659,3.226281,-3.695649
11435_master,13.3,13,6,3.078374,6.602006,-3.542148
11437_master,13.3,13,6,4.706642,6.920723,-3.100439
11438_master,13.9,13+,0,4.841517,-8.969741,3.344359
11443_master,13.8,13+,4,4.258305,-5.163743,-1.504643
11444_master,13.3,13,7,9.970963,13.448758,5.886142
11445_master,13.7,13+,4,2.944513,-2.482368,-2.504342
11446_expert,13.0,13,2,2.504688,1.816937,-4.900835
11446_master,14.5,14,3,4.339552,-11.37061,5.513332
11447_master,13.8,13+,1,3.368063,9.669075,0.616245
11449_master,13.3,13,2,3.342398,2.004134,-4.333186
11451_master,13.5,13,1,7.09812,9.820081,3.034844
11452_master,13.1,13,4,4.729314,-1.120438,-2.58313
11453_master,13.8,13+,4,4.342554,-3.149726,-2.938574
11454_master,14.0,14,0,3.84949,-6.746677,-0.876713
11455_master,13.7,13+,0,4.175717,-5.966229,-1.076064
11456_master,13.7,13+,0,8.396378,-9.469917,2.950544
11457_master,14.6,14+,3,4.551729,-12.090171,8.442069
11458_master,14.4,14,0,2.614088,-7.763562,-0.288142
11459_master,13.7,13+,6,3.83938,4.327459,-4.764721
11460_master,13.8,13+,2,4.144594,-0.486921,-3.499796
11461_master,14.4,14,0,3.173715,-7.320794,-0.074895
11462_master,14.3,14,0,5.908792,-10.088027,3.981953
11463_master,13.2,13,1,6.784518,9.262132,-1.611625
11464_master,13.4,13,1,3.953381,9.118532,0.451848
11465_master,13.5,13,2,3.085225,2.533123,-4.636007
11466_master,13.8,13+,0,4.527686,-6.867069,0.2025
11467_master,14.0,14,2,2.365511,1.041841,-4.179926
11468_master,13.8,13+,4,4.922563,-1.734331,-2.343128
11469_master,14.3,14,0,2.240551,-8.017294,0.197175
11470_expert,13.2,13,2,5.532169,1.093447,-4.954469
11470_master,14.7,14+,3,5.433534,-11.743134,7.756516
11471_master,14.2,14,3,2.873628,-11.390501,6.408619
11472_master,14.1,14,3,7.523973,-10.399539,4.143384
11473_master,13.2,13,2,7.732589,0.953088,-3.297691
11474_master,13.8,13+,0,4.809297,-7.605691,-0.369044
11475_master,14.3,14,0,2.906493,-6.649551,-0.26478
11477_master,13.3,13,4,2.904461,-4.588369,-2.050741
11478_master,14.3,14,3,5.648592,-10.788843,4.312522
11479_master,14.3,14,3,4.365059,-11.471446,5.242321
11481_master,13.1,13,0,7.895182,-5.122681,-2.27901
11483_remaster,13.2,13,2,4.14062,2.490629,-4.452575
11484_master,13.4,13,2,4.611862,1.766161,-3.968462
11485_remaster,13.3,13,6,4.123721,6.358212,-3.600468
11486_remaster,13.0,13,1,7.952337,9.239576,-0.854318
11487_master,13.0,13,6,6.204835,3.959326,-5.144948
11488_master,13.5,13,6,3.728148,4.439763,-4.618238
11489_master,14.3,14,0,6.330458,-8.592617,0.86178
11490_master,13.7,13+,2,7.148573,2.499873,-5.269099
11491_master,14.0,14,4,3.059181,-2.096541,-2.232707
11494_master,13.0,13,7,5.639682,12.392557,5.136921
11495_master,13.0,13,6,3.829036,5.879278,-3.054608
11496_master,13.9,13+,0,4.583154,-9.483446,2.86118
11498_master,13.6,13+,4,5.904039,-4.010895,-2.435719
11499_master,13.2,13,2,4.112206,0.082695,-3.38282
114_master,13.6,13+,1,6.187579,7.68141,-1.409379
11500_master,13.0,13,4,3.651349,-2.021315,-2.128467
11501_master,13.3,13,6,3.358764,6.183519,-3.200001
11502_master,13.9,13+,2,5.978913,1.741341,-3.910954
11503_master,13.7,13+,4,3.969355,-6.18011,-1.121485
11504_master,13.4,13,5,13.03071,18.835093,21.012941
11505_master,13.9,13+,0,7.504862,-7.964614,1.413421
11507_master,13.3,13,2,3.66939,3.676678,-4.875188
11508_master,13.2,13,2,4.569563,-0.801313,-3.701645
11509_master,13.9,13+,0,4.546641,-5.735594,-1.589595
11511_master,13.2,13,2,5.807295,4.044613,-5.152196
11512_master,13.7,13+,4,3.901171,-5.188265,-0.632349
11514_master,13.8,13+,4,4.673553,-5.86481,-0.64903
11516_master,14.5,14,3,5.608947,-12.335462,8.650661
11517_master,14.5,14,0,2.853753,-7.020016,-0.24031
11518_master,13.2,13,4,5.039838,-1.134027,-2.691228
11521_master,13.3,13,2,3.795151,3.375788,-4.461096
11523_expert,13.2,13,4,5.161552,-1.222588,-3.911863
11523_master,14.6,14+,3,6.144475,-10.419826,4.353516
11524_master,13.7,13+,2,3.710484,2.978634,-4.548295
11525_master,13.8,13+,0,9.41092,-4.301109,-2.561101
11527_master,13.8,13+,1,9.590837,11.004282,2.163208
11528_master,13.9,13+,0,5.007848,-5.580332,-1.469441
11529_master,13.9,13+,0,3.16096,-6.54857,-0.061079
11530_master,14.8,14+,3,2.815538,-11.94473,6.874322
11533_master,13.7,13+,0,3.786289,-8.007935,1.429485
11534_master,14.0,14,4,3.15943,-3.494533,-1.61053
11535_master,13.9,13+,0,5.419707,-7.846901,1.147873
11536_master,13.9,13+,0,3.470145,-7.50054,0.670895
11537_master,14.8,14+,3,5.510632,-10.945665,5.403347
11538_master,13.3,13,2,4.858888,-0.355663,-2.702038
11539_master,13.6,13+,6,5.214183,6.554802,-3.156221
11540_master,13.5,13,6,5.261183,6.969633,-1.964453
11541_master,13.6,13+,2,4.165935,2.848915,-4.165905
11542_master,13.8,13+,0,2.389729,-7.854958,-0.045497
11543_master,13.7,13+,2,4.744956,3.494403,-4.94283
11544_master,14.6,14+,0,4.021857,-9.141766,1.907822
11545_master,13.5,13,6,3.860431,4.191515,-4.079214
11546_master,14.3,14,0,3.793986,-6.744453,-0.414845
11547_master,13.8,13+,0,3.406085,-6.331649,-1.214466
11548_master,14.6,14+,0,3.381997,-9.051681,2.257755
11549_master,14.3,14,3,4.190943,-12.277062,7.943971
11550_master,14.4,14,0,5.579394,-5.546446,-0.880996
11552_master,13.3,13,6,5.913406,4.150136,-4.958061
11553_master,13.8,13+,2,3.955529,0.014959,-3.684553
11554_expert,13.0,13,2,3.826362,2.70905,-5.279384
11554_master,14.7,14+,0,3.648403,-8.364283,1.113075
11555_master,13.4,13,6,2.913452,5.442264,-3.945713
11556_master,13.8,13+,0,3.436599,-6.145609,-0.650973
11557_master,13.0,13,1,4.407476,10.381915,1.757589
11558_remaster,13.3,13,1,2.999528,9.087366,0.345163
11559_master,13.5,13,1,5.010795,10.29159,0.226202
11560_master,13.2,13,6,3.836205,6.237547,-2.014637
11561_remaster,13.7,13+,4,5.089342,-5.697632,-1.00098
11562_remaster,13.5,13,2,3.158865,0.547561,-3.169029
11564_master,13.7,13+,4,4.383303,-1.74179,-3.682497
11566_master,13.8,13+,2,3.395326,1.628202,-5.173864
11567_master,13.2,13,6,4.185027,4.456281,-3.361015
11568_master,13.5,13,2,3.038593,1.348898,-4.363317
11570_master,13.0,13,7,6.363844,11.434575,4.976913
11571_master,13.2,13,1,5.108416,7.554443,-0.793018
11573_master,13.8,13+,4,2.098796,-4.281918,-2.302968
11574_master,13.0,13,6,3.132858,4.478862,-3.941244
11575_master,14.0,14,3,4.604275,-12.129419,8.152502
11576_master,14.2,14,0,4.462804,-9.198123,2.91408
11578_master,14.4,14,0,4.817098,-9.724456,2.926756
11583_master,13.4,13,6,3.113277,4.896867,-4.498551
11584_master,13.6,13+,0,4.810935,-5.610591,-1.519605
11585_master,13.5,13,1,3.985608,8.836785,-0.153004
11586_master,13.3,13,1,3.427806,9.925124,-0.228254
11587_master,13.7,13+,0,3.487261,-6.694543,-0.673375
11588_master,13.8,13+,0,3.598645,-7.186022,-0.29072
11589_master,13.2,13,6,2.680596,5.201397,-3.242907
11590_master,13.8,13+,2,3.644757,2.300228,-4.663174
11591_master,14.0,14,4,3.050539,-4.512065,-1.813464
11593_master,13.2,13,1,3.595877,9.842564,1.329963
11594_master,14.2,14,0,6.073661,-5.976606,-1.036758
11596_master,14.0,14,4,3.460187,-3.514335,-2.459265
11597_master,13.1,13,1,17.41256,9.025964,-0.674927
11598_master,13.2,13,4,2.553673,-4.063137,-2.776933
115_master,13.8,13+,0,6.719086,-6.661854,-0.537829
115_remaster,13.8,13+,0,4.659063,-7.438185,0.129
11600_master,13.1,13,6,2.341459,5.046004,-4.120319
11601_master,13.2,13,7,5.955979,13.557981,6.951103
11604_master,13.7,13+,4,4.366033,-6.355172,-1.311206
11605_master,13.3,13,4,2.996918,-4.145163,-2.376837
11607_master,13.7,13+,4,2.527929,-3.234604,-2.341559
11608_master,13.4,13,2,3.387312,1.974577,-3.904666
11609_master,13.2,13,2,3.720794,3.542916,-4.47377
11610_master,14.0,14,2,3.991982,0.670635,-3.867535
11611_master,14.3,14,4,4.744005,-5.786033,-1.731174
11612_master,14.9,14+,3,5.92784,-12.8467,10.044692
11613_master,13.5,13,4,2.979998,-2.979139,-2.124007
11615_master,13.5,13,6,3.934242,4.328169,-4.204906
11616_master,13.7,13+,6,3.153448,4.671167,-4.059401
11617_master,13.8,13+,4,3.65751,-3.417968,-2.56221
11618_master,14.4,14,0,3.398103,-6.316831,-0.861792
11619_master,14.7,14+,0,6.50657,-9.748874,3.017771
11620_master,13.8,13+,4,3.582646,-3.960306,-2.347209
11621_master,13.7,13+,6,4.016067,4.257765,-3.673569
11622_master,13.2,13,1,3.826316,10.363272,1.696053
11623_master,13.4,13,6,4.161715,6.794953,-2.034278
11624_master,14.3,14,0,2.601146,-7.441621,0.005013
11625_master,14.4,14,3,3.348402,-11.737772,7.518912
11627_master,14.2,14,0,4.705899,-7.361776,0.15385
11628_master,14.0,14,0,4.642922,-6.074538,-0.742593
11629_remaster,13.9,13+,0,3.881013,-6.628418,0.214697
11630_master,13.4,13,1,6.722363,10.229776,2.596947
11631_master,13.7,13+,4,5.034657,-6.050767,-0.783958
11633_master,13.8,13+,6,4.290573,4.506164,-4.671455
11634_remaster,13.8,13+,4,3.465199,-5.296329,-1.574557
11635_master,13.4,13,4,5.180675,-1.979049,-2.785377
11637_remaster,13.8,13+,0,3.134266,-8.987474,1.82474
11638_master,13.8,13+,4,5.565797,-2.861414,-2.874701
11640_master,13.4,13,6,4.274938,4.451402,-4.790771
11641_master,13.4,13,6,5.16024,4.288409,-5.032407
11642_master,13.8,13+,0,2.001013,-7.807754,0.518576
11643_master,14.4,14,0,4.540529,-8.959486,2.977863
11645_master,13.6,13+,6,2.970203,4.709167,-4.300282
11646_master,14.6,14+,3,10.137737,-13.581882,9.785679
11647_master,13.9,13+,4,5.432787,-1.266207,-2.866062
